Booking ID,Booking Date,Booking Channel,Loyalty Level,Status,Stay Date,Number of nights,Room Rate,Revenue,How far away?,How far away bucket,Day Name,Day of Week
RES013236,14-Sep-24,Velora.com,3.Premier,Modified,20-Sep-24,2,177.25,354.5,6,1. Before a week,Friday,5
RES013287,2-Sep-24,Connected Wholesaler,0.Non-member,Modified,9-Sep-24,2,118.95,237.9,7,1. Before a week,Monday,1
RES013337,2-Oct-24,GDS,4.Essential,Modified,8-Oct-24,2,180.35,360.7,6,1. Before a week,Tuesday,2
RES013338,21-Sep-24,Phone,0.Non-member,Modified,27-Sep-24,2,151.51,303.02,6,1. Before a week,Friday,5
RES013340,2-Oct-24,GDS,4.Essential,Modified,9-Oct-24,2,130.12,260.24,7,1. Before a week,Wednesday,3
RES013359,30-Sep-24,GDS,2.Elite,Modified,7-Oct-24,2,129.52,259.04,7,1. Before a week,Monday,1
RES013366,23-Sep-24,Velora.com,6.Select,Modified,30-Sep-24,2,136.6,273.2,7,1. Before a week,Monday,1
RES013411,10-Sep-24,GDS,5.Preferred,Modified,17-Sep-24,2,153.61,307.22,7,1. Before a week,Tuesday,2
RES013435,10-Sep-24,GDS,5.Preferred,Modified,16-Sep-24,2,144.71,289.42,6,1. Before a week,Monday,1
RES013462,4-Oct-24,Velora.com,1.Iconic,Modified,10-Oct-24,2,206.06,412.12,6,1. Before a week,Thursday,4
RES013501,11-Sep-24,Velora.com,0.Non-member,Modified,18-Sep-24,2,251.18,502.36,7,1. Before a week,Wednesday,3
RES013592,22-Sep-24,GDS,0.Non-member,Modified,28-Sep-24,2,162.63,325.26,6,1. Before a week,Saturday,6
RES013619,17-Oct-24,GDS,4.Essential,Modified,23-Oct-24,2,128.84,257.68,6,1. Before a week,Wednesday,3
RES013671,5-Oct-24,At the hotel,0.Non-member,Modified,12-Oct-24,2,168.67,337.34,7,1. Before a week,Saturday,6
RES013869,23-Oct-24,App,4.Essential,Modified,30-Oct-24,2,134.59,269.18,7,1. Before a week,Wednesday,3
RES013909,31-Aug-24,App,0.Non-member,Modified,6-Sep-24,2,119.08,238.16,6,1. Before a week,Friday,5
RES013953,17-Oct-24,Other,4.Essential,Modified,24-Oct-24,2,132.53,265.06,7,1. Before a week,Thursday,4
RES013973,24-Sep-24,At the hotel,6.Select,Modified,1-Oct-24,2,207.27,414.54,7,1. Before a week,Tuesday,2
RES013982,14-Oct-24,Connected Wholesaler,4.Essential,Modified,21-Oct-24,2,133.46,266.92,7,1. Before a week,Monday,1
RES013999,20-Oct-24,App,4.Essential,Modified,26-Oct-24,2,129.75,259.5,6,1. Before a week,Saturday,6
RES014038,8-Sep-24,App,0.Non-member,Modified,15-Sep-24,2,126.5,253,7,1. Before a week,Sunday,0
RES014039,14-Sep-24,App,4.Essential,Modified,21-Sep-24,2,134.17,268.34,7,1. Before a week,Saturday,6
RES014091,10-Oct-24,GDS,3.Premier,Modified,16-Oct-24,2,156.75,313.5,6,1. Before a week,Wednesday,3
RES014113,5-Sep-24,GDS,2.Elite,Modified,12-Sep-24,2,224.04,448.08,7,1. Before a week,Thursday,4
RES014167,30-Sep-24,GDS,4.Essential,Modified,6-Oct-24,2,108.18,216.36,6,1. Before a week,Sunday,0
RES014202,13-Oct-24,Velora.com,0.Non-member,Modified,19-Oct-24,2,107.62,215.24,6,1. Before a week,Saturday,6
RES014209,24-Sep-24,GDS,5.Preferred,Modified,30-Sep-24,2,117.74,235.48,6,1. Before a week,Monday,1
RES014310,3-Oct-24,Velora.com,4.Essential,Modified,9-Oct-24,2,135.78,271.56,6,1. Before a week,Wednesday,3
RES014333,8-Oct-24,Connected Wholesaler,0.Non-member,Modified,14-Oct-24,2,91.6,183.2,6,1. Before a week,Monday,1
RES014374,24-Sep-24,At the hotel,2.Elite,Modified,1-Oct-24,2,151.79,303.58,7,1. Before a week,Tuesday,2
RES014377,8-Oct-24,App,4.Essential,Modified,14-Oct-24,2,114.46,228.92,6,1. Before a week,Monday,1
RES014392,5-Oct-24,At the hotel,0.Non-member,Modified,12-Oct-24,2,70.91,141.82,7,1. Before a week,Saturday,6
RES014427,11-Oct-24,Connected Wholesaler,0.Non-member,Modified,17-Oct-24,2,155.55,311.1,6,1. Before a week,Thursday,4
RES014488,26-Sep-24,Phone,0.Non-member,Modified,3-Oct-24,2,122.89,245.78,7,1. Before a week,Thursday,4
RES014546,14-Sep-24,At the hotel,0.Non-member,Modified,20-Sep-24,2,70.48,140.96,6,1. Before a week,Friday,5
RES014571,24-Sep-24,At the hotel,2.Elite,Modified,1-Oct-24,2,181.82,363.64,7,1. Before a week,Tuesday,2
RES014598,23-Oct-24,GDS,2.Elite,Modified,30-Oct-24,2,169.69,339.38,7,1. Before a week,Wednesday,3
RES014657,26-Oct-24,App,0.Non-member,Modified,2-Nov-24,2,128.74,257.48,7,1. Before a week,Saturday,6
RES014700,2-Oct-24,Velora.com,4.Essential,Modified,8-Oct-24,2,221.57,443.14,6,1. Before a week,Tuesday,2
RES014711,16-Sep-24,GDS,1.Iconic,Modified,23-Sep-24,2,180.48,360.96,7,1. Before a week,Monday,1
RES009739,3-Sep-24,Phone,4.Essential,Modified,8-Sep-24,2,156.75,313.5,5,1. Before a week,Sunday,0
RES009762,17-Oct-24,Phone,4.Essential,Modified,22-Oct-24,2,134.34,268.68,5,1. Before a week,Tuesday,2
RES009801,23-Sep-24,Velora.com,6.Select,Modified,28-Sep-24,2,103.07,206.14,5,1. Before a week,Saturday,6
RES009994,3-Oct-24,At the hotel,4.Essential,Modified,8-Oct-24,2,174.24,348.48,5,1. Before a week,Tuesday,2
RES010143,10-Oct-24,Phone,4.Essential,Modified,15-Oct-24,2,191.5,383,5,1. Before a week,Tuesday,2
RES010157,17-Sep-24,At the hotel,0.Non-member,Modified,22-Sep-24,2,126.72,253.44,5,1. Before a week,Sunday,0
RES010176,9-Sep-24,At the hotel,0.Non-member,Modified,14-Sep-24,2,33.73,67.46,5,1. Before a week,Saturday,6
RES010197,11-Oct-24,Velora.com,3.Premier,Modified,16-Oct-24,2,210.62,421.24,5,1. Before a week,Wednesday,3
RES010225,12-Sep-24,Phone,6.Select,Modified,17-Sep-24,2,132.14,264.28,5,1. Before a week,Tuesday,2
RES010268,26-Sep-24,At the hotel,0.Non-member,Modified,1-Oct-24,2,190.11,380.22,5,1. Before a week,Tuesday,2
RES010508,9-Oct-24,Connected Wholesaler,4.Essential,Modified,14-Oct-24,2,100.94,201.88,5,1. Before a week,Monday,1
RES010511,2-Oct-24,Velora.com,3.Premier,Modified,7-Oct-24,2,122.13,244.26,5,1. Before a week,Monday,1
RES010519,3-Oct-24,At the hotel,4.Essential,Modified,8-Oct-24,2,168.67,337.34,5,1. Before a week,Tuesday,2
RES010601,16-Sep-24,GDS,5.Preferred,Modified,21-Sep-24,2,111.18,222.36,5,1. Before a week,Saturday,6
RES010662,25-Sep-24,GDS,4.Essential,Modified,30-Sep-24,2,133.12,266.24,5,1. Before a week,Monday,1
RES010724,24-Oct-24,At the hotel,5.Preferred,Modified,29-Oct-24,2,33.76,67.52,5,1. Before a week,Tuesday,2
RES010791,5-Sep-24,GDS,3.Premier,Modified,10-Sep-24,2,143.37,286.74,5,1. Before a week,Tuesday,2
RES010801,8-Oct-24,Velora.com,4.Essential,Modified,13-Oct-24,2,144.75,289.5,5,1. Before a week,Sunday,0
RES010927,9-Oct-24,Phone,0.Non-member,Modified,14-Oct-24,2,176.58,353.16,5,1. Before a week,Monday,1
RES010981,25-Oct-24,Phone,6.Select,Modified,30-Oct-24,2,195.15,390.3,5,1. Before a week,Wednesday,3
RES011079,2-Oct-24,Velora.com,0.Non-member,Modified,7-Oct-24,2,147.71,295.42,5,1. Before a week,Monday,1
RES011192,5-Oct-24,At the hotel,5.Preferred,Modified,10-Oct-24,2,132.64,265.28,5,1. Before a week,Thursday,4
RES011299,11-Sep-24,Velora.com,4.Essential,Modified,16-Sep-24,2,120.34,240.68,5,1. Before a week,Monday,1
RES011449,11-Oct-24,At the hotel,6.Select,Modified,16-Oct-24,2,151.8,303.6,5,1. Before a week,Wednesday,3
RES011482,14-Oct-24,Velora.com,5.Preferred,Modified,19-Oct-24,2,129.63,259.26,5,1. Before a week,Saturday,6
RES011547,10-Oct-24,At the hotel,4.Essential,Modified,15-Oct-24,2,0,0,5,1. Before a week,Tuesday,2
RES011649,25-Sep-24,GDS,4.Essential,Modified,30-Sep-24,2,133.12,266.24,5,1. Before a week,Monday,1
RES011837,3-Oct-24,Velora.com,6.Select,Modified,8-Oct-24,2,119.75,239.5,5,1. Before a week,Tuesday,2
RES011839,19-Oct-24,At the hotel,0.Non-member,Modified,24-Oct-24,2,70.48,140.96,5,1. Before a week,Thursday,4
RES011840,24-Oct-24,Velora.com,4.Essential,Modified,29-Oct-24,2,185.34,370.68,5,1. Before a week,Tuesday,2
RES011925,12-Sep-24,Connected Wholesaler,0.Non-member,Modified,17-Sep-24,2,123.23,246.46,5,1. Before a week,Tuesday,2
RES011952,12-Sep-24,GDS,3.Premier,Modified,17-Sep-24,2,132.64,265.28,5,1. Before a week,Tuesday,2
RES012168,10-Sep-24,Velora.com,2.Elite,Modified,15-Sep-24,2,142.54,285.08,5,1. Before a week,Sunday,0
RES012189,21-Oct-24,App,0.Non-member,Modified,26-Oct-24,2,132.64,265.28,5,1. Before a week,Saturday,6
RES012276,2-Oct-24,Velora.com,3.Premier,Modified,7-Oct-24,2,116.57,233.14,5,1. Before a week,Monday,1
RES012352,9-Sep-24,Velora.com,5.Preferred,Modified,14-Sep-24,2,151.79,303.58,5,1. Before a week,Saturday,6
RES012372,8-Sep-24,Velora.com,3.Premier,Modified,13-Sep-24,2,118.07,236.14,5,1. Before a week,Friday,5
RES012536,2-Sep-24,Velora.com,2.Elite,Modified,7-Sep-24,2,93.97,187.94,5,1. Before a week,Saturday,6
RES012565,15-Sep-24,Velora.com,5.Preferred,Modified,20-Sep-24,2,137.46,274.92,5,1. Before a week,Friday,5
RES012653,12-Sep-24,Velora.com,5.Preferred,Modified,17-Sep-24,2,219.26,438.52,5,1. Before a week,Tuesday,2
RES012669,20-Oct-24,At the hotel,0.Non-member,Modified,25-Oct-24,2,180.35,360.7,5,1. Before a week,Friday,5
RES012715,29-Sep-24,Velora.com,0.Non-member,Modified,4-Oct-24,2,144.56,289.12,5,1. Before a week,Friday,5
RES012786,17-Oct-24,GDS,4.Essential,Modified,22-Oct-24,2,117.74,235.48,5,1. Before a week,Tuesday,2
RES012820,26-Sep-24,At the hotel,0.Non-member,Modified,1-Oct-24,2,144.7,289.4,5,1. Before a week,Tuesday,2
RES012977,11-Oct-24,GDS,3.Premier,Modified,16-Oct-24,2,144.56,289.12,5,1. Before a week,Wednesday,3
RES013052,20-Oct-24,At the hotel,0.Non-member,Modified,25-Oct-24,2,70.48,140.96,5,1. Before a week,Friday,5
RES013192,14-Sep-24,At the hotel,4.Essential,Modified,19-Sep-24,2,134.93,269.86,5,1. Before a week,Thursday,4
RES013208,13-Sep-24,Velora.com,4.Essential,Modified,18-Sep-24,2,201.94,403.88,5,1. Before a week,Wednesday,3
RES013256,2-Sep-24,At the hotel,0.Non-member,Modified,7-Sep-24,2,122.13,244.26,5,1. Before a week,Saturday,6
RES013330,29-Aug-24,Velora.com,6.Select,Modified,3-Sep-24,2,166.3,332.6,5,1. Before a week,Tuesday,2
RES013365,27-Sep-24,Velora.com,5.Preferred,Modified,2-Oct-24,2,99.56,199.12,5,1. Before a week,Wednesday,3
RES013465,4-Sep-24,Phone,4.Essential,Modified,9-Sep-24,2,146.34,292.68,5,1. Before a week,Monday,1
RES013504,27-Oct-24,At the hotel,0.Non-member,Modified,1-Nov-24,2,70.48,140.96,5,1. Before a week,Friday,5
RES013545,17-Oct-24,Phone,4.Essential,Modified,22-Oct-24,2,132.53,265.06,5,1. Before a week,Tuesday,2
RES013566,2-Sep-24,App,0.Non-member,Modified,7-Sep-24,2,121.18,242.36,5,1. Before a week,Saturday,6
RES013583,20-Sep-24,Connected Wholesaler,4.Essential,Modified,25-Sep-24,2,114.54,229.08,5,1. Before a week,Wednesday,3
RES013607,9-Oct-24,GDS,6.Select,Modified,14-Oct-24,2,159.85,319.7,5,1. Before a week,Monday,1
RES013622,12-Sep-24,GDS,6.Select,Modified,17-Sep-24,2,145.45,290.9,5,1. Before a week,Tuesday,2
RES013625,18-Sep-24,At the hotel,0.Non-member,Modified,23-Sep-24,2,0,0,5,1. Before a week,Monday,1
RES013688,20-Oct-24,At the hotel,0.Non-member,Modified,25-Oct-24,2,180.35,360.7,5,1. Before a week,Friday,5
RES013764,17-Sep-24,App,4.Essential,Modified,22-Sep-24,2,155.2,310.4,5,1. Before a week,Sunday,0
RES013813,8-Oct-24,Velora.com,6.Select,Modified,13-Oct-24,2,150.66,301.32,5,1. Before a week,Sunday,0
RES013822,5-Oct-24,At the hotel,0.Non-member,Modified,10-Oct-24,2,70.91,141.82,5,1. Before a week,Thursday,4
RES013887,15-Oct-24,App,4.Essential,Modified,20-Oct-24,2,113.75,227.5,5,1. Before a week,Sunday,0
RES013892,24-Oct-24,At the hotel,0.Non-member,Modified,29-Oct-24,2,33.73,67.46,5,1. Before a week,Tuesday,2
RES013924,17-Sep-24,Phone,0.Non-member,Modified,22-Sep-24,2,116.96,233.92,5,1. Before a week,Sunday,0
RES014121,21-Sep-24,At the hotel,0.Non-member,Modified,26-Sep-24,2,70.48,140.96,5,1. Before a week,Thursday,4
RES014172,13-Sep-24,At the hotel,4.Essential,Modified,18-Sep-24,2,168.66,337.32,5,1. Before a week,Wednesday,3
RES014355,28-Sep-24,Phone,0.Non-member,Modified,3-Oct-24,2,164.85,329.7,5,1. Before a week,Thursday,4
RES014565,10-Oct-24,At the hotel,5.Preferred,Modified,15-Oct-24,2,281.55,563.1,5,1. Before a week,Tuesday,2
RES014576,28-Oct-24,Velora.com,5.Preferred,Modified,2-Nov-24,2,103.7,207.4,5,1. Before a week,Saturday,6
RES014678,21-Sep-24,Phone,5.Preferred,Modified,26-Sep-24,2,127.67,255.34,5,1. Before a week,Thursday,4
RES014685,8-Oct-24,Velora.com,2.Elite,Modified,13-Oct-24,2,97.29,194.58,5,1. Before a week,Sunday,0
RES009810,30-Sep-24,GDS,3.Premier,Modified,3-Oct-24,2,132.64,265.28,3,1. Before a week,Thursday,4
RES009908,16-Sep-24,Velora.com,0.Non-member,Modified,19-Sep-24,2,135.78,271.56,3,1. Before a week,Thursday,4
RES009926,21-Oct-24,App,6.Select,Modified,24-Oct-24,2,139.63,279.26,3,1. Before a week,Thursday,4
RES010081,17-Sep-24,GDS,5.Preferred,Modified,20-Sep-24,2,145.33,290.66,3,1. Before a week,Friday,5
RES010202,4-Oct-24,At the hotel,0.Non-member,Modified,7-Oct-24,2,70.91,141.82,3,1. Before a week,Monday,1
RES010207,9-Oct-24,At the hotel,0.Non-member,Modified,12-Oct-24,2,106.66,213.32,3,1. Before a week,Saturday,6
RES010261,12-Oct-24,At the hotel,0.Non-member,Modified,15-Oct-24,2,207.62,415.24,3,1. Before a week,Tuesday,2
RES010539,19-Sep-24,Velora.com,3.Premier,Modified,22-Sep-24,2,104.05,208.1,3,1. Before a week,Sunday,0
RES010592,5-Oct-24,At the hotel,0.Non-member,Modified,8-Oct-24,2,0,0,3,1. Before a week,Tuesday,2
RES010635,5-Oct-24,App,4.Essential,Modified,8-Oct-24,2,194.51,389.02,3,1. Before a week,Tuesday,2
RES010672,7-Oct-24,GDS,2.Elite,Modified,10-Oct-24,2,120.48,240.96,3,1. Before a week,Thursday,4
RES010679,18-Sep-24,Velora.com,5.Preferred,Modified,21-Sep-24,2,148.48,296.96,3,1. Before a week,Saturday,6
RES010746,6-Oct-24,Velora.com,3.Premier,Modified,9-Oct-24,2,176.74,353.48,3,1. Before a week,Wednesday,3
RES010779,22-Oct-24,At the hotel,0.Non-member,Modified,25-Oct-24,2,169.69,339.38,3,1. Before a week,Friday,5
RES010836,1-Oct-24,At the hotel,0.Non-member,Modified,4-Oct-24,2,126.61,253.22,3,1. Before a week,Friday,5
RES010859,6-Oct-24,App,0.Non-member,Modified,9-Oct-24,2,154.18,308.36,3,1. Before a week,Wednesday,3
RES010870,10-Oct-24,Connected Wholesaler,4.Essential,Modified,13-Oct-24,2,92.36,184.72,3,1. Before a week,Sunday,0
RES010899,10-Oct-24,App,0.Non-member,Modified,13-Oct-24,2,153.24,306.48,3,1. Before a week,Sunday,0
RES010965,16-Oct-24,At the hotel,0.Non-member,Modified,19-Oct-24,2,62.7,125.4,3,1. Before a week,Saturday,6
RES010969,3-Sep-24,Phone,3.Premier,Modified,6-Sep-24,2,163.63,327.26,3,1. Before a week,Friday,5
RES011013,21-Oct-24,At the hotel,0.Non-member,Modified,24-Oct-24,2,33.73,67.46,3,1. Before a week,Thursday,4
RES011271,22-Oct-24,At the hotel,0.Non-member,Modified,25-Oct-24,2,0,0,3,1. Before a week,Friday,5
RES011310,11-Oct-24,At the hotel,0.Non-member,Modified,14-Oct-24,2,33.73,67.46,3,1. Before a week,Monday,1
RES011352,26-Oct-24,Velora.com,0.Non-member,Modified,29-Oct-24,2,150,300,3,1. Before a week,Tuesday,2
RES011378,26-Oct-24,GDS,4.Essential,Modified,29-Oct-24,2,151.51,303.02,3,1. Before a week,Tuesday,2
RES011454,12-Sep-24,GDS,6.Select,Modified,15-Sep-24,2,120.48,240.96,3,1. Before a week,Sunday,0
RES011471,16-Oct-24,App,0.Non-member,Modified,19-Oct-24,2,120.48,240.96,3,1. Before a week,Saturday,6
RES011528,5-Sep-24,GDS,6.Select,Modified,8-Sep-24,2,98.5,197,3,1. Before a week,Sunday,0
RES011591,6-Oct-24,Velora.com,4.Essential,Modified,9-Oct-24,2,188.47,376.94,3,1. Before a week,Wednesday,3
RES011687,21-Sep-24,Velora.com,6.Select,Modified,24-Sep-24,2,132.14,264.28,3,1. Before a week,Tuesday,2
RES011769,29-Oct-24,App,0.Non-member,Modified,1-Nov-24,2,96.18,192.36,3,1. Before a week,Friday,5
RES011801,8-Sep-24,Velora.com,2.Elite,Modified,11-Sep-24,2,150.66,301.32,3,1. Before a week,Wednesday,3
RES011813,12-Sep-24,Connected Wholesaler,4.Essential,Modified,15-Sep-24,2,102.71,205.42,3,1. Before a week,Sunday,0
RES011821,5-Sep-24,At the hotel,0.Non-member,Modified,8-Sep-24,2,147.11,294.22,3,1. Before a week,Sunday,0
RES012133,9-Oct-24,At the hotel,4.Essential,Modified,12-Oct-24,2,159,318,3,1. Before a week,Saturday,6
RES012429,30-Sep-24,Phone,0.Non-member,Modified,3-Oct-24,2,165.19,330.38,3,1. Before a week,Thursday,4
RES012461,27-Sep-24,Phone,0.Non-member,Modified,30-Sep-24,2,114.46,228.92,3,1. Before a week,Monday,1
RES012466,15-Oct-24,Velora.com,2.Elite,Modified,18-Oct-24,2,120.58,241.16,3,1. Before a week,Friday,5
RES012526,6-Sep-24,GDS,5.Preferred,Modified,9-Sep-24,2,112.05,224.1,3,1. Before a week,Monday,1
RES012532,27-Sep-24,Velora.com,2.Elite,Modified,30-Sep-24,2,142.54,285.08,3,1. Before a week,Monday,1
RES012556,28-Oct-24,At the hotel,0.Non-member,Modified,31-Oct-24,2,163.63,327.26,3,1. Before a week,Thursday,4
RES012588,30-Sep-24,At the hotel,0.Non-member,Modified,3-Oct-24,2,126.61,253.22,3,1. Before a week,Thursday,4
RES012641,22-Oct-24,At the hotel,0.Non-member,Modified,25-Oct-24,2,34.2,68.4,3,1. Before a week,Friday,5
RES012726,8-Oct-24,Velora.com,4.Essential,Modified,11-Oct-24,2,99.1,198.2,3,1. Before a week,Friday,5
RES012761,1-Sep-24,At the hotel,0.Non-member,Modified,4-Sep-24,2,0,0,3,1. Before a week,Wednesday,3
RES012767,8-Oct-24,Velora.com,1.Iconic,Modified,11-Oct-24,2,127.24,254.48,3,1. Before a week,Friday,5
RES013045,11-Oct-24,Velora.com,5.Preferred,Modified,14-Oct-24,2,129.88,259.76,3,1. Before a week,Monday,1
RES013111,11-Sep-24,App,4.Essential,Modified,14-Sep-24,2,140.63,281.26,3,1. Before a week,Saturday,6
RES013272,27-Oct-24,At the hotel,0.Non-member,Modified,30-Oct-24,2,163.63,327.26,3,1. Before a week,Wednesday,3
RES013285,21-Oct-24,At the hotel,0.Non-member,Modified,24-Oct-24,2,77.37,154.74,3,1. Before a week,Thursday,4
RES013348,2-Sep-24,Velora.com,3.Premier,Modified,5-Sep-24,2,117.77,235.54,3,1. Before a week,Thursday,4
RES013391,5-Oct-24,Velora.com,0.Non-member,Modified,8-Oct-24,2,141.8,283.6,3,1. Before a week,Tuesday,2
RES013476,8-Oct-24,GDS,2.Elite,Modified,11-Oct-24,2,102.41,204.82,3,1. Before a week,Friday,5
RES013783,18-Sep-24,At the hotel,4.Essential,Modified,21-Sep-24,2,0,0,3,1. Before a week,Saturday,6
RES013786,27-Oct-24,At the hotel,0.Non-member,Modified,30-Oct-24,2,126.61,253.22,3,1. Before a week,Wednesday,3
RES013915,4-Sep-24,App,0.Non-member,Modified,7-Sep-24,2,141.13,282.26,3,1. Before a week,Saturday,6
RES013983,11-Oct-24,At the hotel,0.Non-member,Modified,14-Oct-24,2,78.59,157.18,3,1. Before a week,Monday,1
RES013990,2-Oct-24,At the hotel,0.Non-member,Modified,5-Oct-24,2,149.4,298.8,3,1. Before a week,Saturday,6
RES014014,14-Oct-24,GDS,4.Essential,Modified,17-Oct-24,2,144.7,289.4,3,1. Before a week,Thursday,4
RES014030,1-Oct-24,At the hotel,0.Non-member,Modified,4-Oct-24,2,126.61,253.22,3,1. Before a week,Friday,5
RES014032,28-Sep-24,At the hotel,0.Non-member,Modified,1-Oct-24,2,78,156,3,1. Before a week,Tuesday,2
RES014060,10-Oct-24,Connected Wholesaler,4.Essential,Modified,13-Oct-24,2,103.58,207.16,3,1. Before a week,Sunday,0
RES014087,7-Oct-24,GDS,5.Preferred,Modified,10-Oct-24,2,123.73,247.46,3,1. Before a week,Thursday,4
RES014089,5-Oct-24,Phone,4.Essential,Modified,8-Oct-24,2,129.52,259.04,3,1. Before a week,Tuesday,2
RES014116,18-Oct-24,GDS,6.Select,Modified,21-Oct-24,2,192.37,384.74,3,1. Before a week,Monday,1
RES014132,8-Oct-24,Velora.com,4.Essential,Modified,11-Oct-24,2,188.47,376.94,3,1. Before a week,Friday,5
RES014152,1-Oct-24,At the hotel,0.Non-member,Modified,4-Oct-24,2,170.98,341.96,3,1. Before a week,Friday,5
RES014157,5-Sep-24,Velora.com,6.Select,Modified,8-Sep-24,2,111.25,222.5,3,1. Before a week,Sunday,0
RES014171,28-Sep-24,Phone,4.Essential,Modified,1-Oct-24,2,251.37,502.74,3,1. Before a week,Tuesday,2
RES014207,4-Sep-24,GDS,5.Preferred,Modified,7-Sep-24,2,186.3,372.6,3,1. Before a week,Saturday,6
RES014231,5-Oct-24,App,0.Non-member,Modified,8-Oct-24,2,246.66,493.32,3,1. Before a week,Tuesday,2
RES014243,4-Sep-24,At the hotel,0.Non-member,Modified,7-Sep-24,2,222.59,445.18,3,1. Before a week,Saturday,6
RES014323,25-Sep-24,App,0.Non-member,Modified,28-Sep-24,2,126.61,253.22,3,1. Before a week,Saturday,6
RES014403,7-Oct-24,GDS,3.Premier,Modified,10-Oct-24,2,129.52,259.04,3,1. Before a week,Thursday,4
RES014448,30-Sep-24,App,0.Non-member,Modified,3-Oct-24,2,105.34,210.68,3,1. Before a week,Thursday,4
RES014455,16-Sep-24,Phone,4.Essential,Modified,19-Sep-24,2,128.74,257.48,3,1. Before a week,Thursday,4
RES014514,19-Oct-24,GDS,4.Essential,Modified,22-Oct-24,2,112.05,224.1,3,1. Before a week,Tuesday,2
RES014529,23-Sep-24,At the hotel,0.Non-member,Modified,26-Sep-24,2,193.94,387.88,3,1. Before a week,Thursday,4
RES014613,16-Sep-24,App,4.Essential,Modified,19-Sep-24,2,140.99,281.98,3,1. Before a week,Thursday,4
RES014614,9-Sep-24,App,5.Preferred,Modified,12-Sep-24,2,110.31,220.62,3,1. Before a week,Thursday,4
RES014647,12-Oct-24,GDS,2.Elite,Modified,15-Oct-24,2,138.55,277.1,3,1. Before a week,Tuesday,2
RES009723,10-Oct-24,At the hotel,4.Essential,Modified,14-Oct-24,2,189.15,378.3,4,1. Before a week,Monday,1
RES009771,16-Oct-24,At the hotel,0.Non-member,Modified,20-Oct-24,2,132.53,265.06,4,1. Before a week,Sunday,0
RES009818,4-Oct-24,Velora.com,2.Elite,Modified,8-Oct-24,2,135.78,271.56,4,1. Before a week,Tuesday,2
RES009920,29-Sep-24,Velora.com,4.Essential,Modified,3-Oct-24,2,272.38,544.76,4,1. Before a week,Thursday,4
RES009964,8-Sep-24,App,4.Essential,Modified,12-Sep-24,2,128.91,257.82,4,1. Before a week,Thursday,4
RES010034,18-Oct-24,Velora.com,1.Iconic,Modified,22-Oct-24,2,268.29,536.58,4,1. Before a week,Tuesday,2
RES010112,28-Oct-24,GDS,4.Essential,Modified,1-Nov-24,2,175.75,351.5,4,1. Before a week,Friday,5
RES010317,26-Oct-24,Velora.com,2.Elite,Modified,30-Oct-24,2,33.78,67.56,4,1. Before a week,Wednesday,3
RES010395,11-Oct-24,Phone,4.Essential,Modified,15-Oct-24,2,163.99,327.98,4,1. Before a week,Tuesday,2
RES010400,25-Oct-24,GDS,2.Elite,Modified,29-Oct-24,2,112.65,225.3,4,1. Before a week,Tuesday,2
RES010465,18-Oct-24,GDS,4.Essential,Modified,22-Oct-24,2,146.56,293.12,4,1. Before a week,Tuesday,2
RES010502,9-Sep-24,Velora.com,6.Select,Modified,13-Sep-24,2,0,0,4,1. Before a week,Friday,5
RES010537,16-Oct-24,GDS,4.Essential,Modified,20-Oct-24,2,114.46,228.92,4,1. Before a week,Sunday,0
RES010862,11-Sep-24,Phone,4.Essential,Modified,15-Sep-24,2,163.99,327.98,4,1. Before a week,Sunday,0
RES010886,5-Sep-24,Phone,0.Non-member,Modified,9-Sep-24,2,184.5,369,4,1. Before a week,Monday,1
RES010963,10-Oct-24,At the hotel,0.Non-member,Modified,14-Oct-24,2,33.73,67.46,4,1. Before a week,Monday,1
RES011069,30-Sep-24,At the hotel,0.Non-member,Modified,4-Oct-24,2,181.82,363.64,4,1. Before a week,Friday,5
RES011255,23-Sep-24,App,0.Non-member,Modified,27-Sep-24,2,134.94,269.88,4,1. Before a week,Friday,5
RES011305,23-Sep-24,Connected Wholesaler,0.Non-member,Modified,27-Sep-24,2,76.04,152.08,4,1. Before a week,Friday,5
